user_id,first_name,last_name,age,city,reg_date,plan,churn_date
13215,Carlos,Gomez,65,Cali,2024-05-30 07:49:55.048762192,Basico,
13216,Mariana,Ramirez,63,Medellín,2024-05-30 14:24:12.963240816,Basico,
13217,Luis,Gomez,50,Medellín,2024-05-30 20:58:30.877719440,Basico,"1,72117E+18"
13218,Sofia,Torres,30,Medellín,2024-05-31 03:32:48.792198048,Basico,
13219,Sofia,Lopez,69,Bogotá,2024-05-31 10:07:06.706676672,Premium,
13220,Mateo,Gomez,27,GDL,2024-05-31 16:41:24.621155296,Basico,
13221,Ana,Ramirez,41,Bogotá,2024-05-31 23:15:42.535633920,Basico,
13222,Sofia,Ramirez,27,,2024-06-01 05:50:00.450112528,Premium,
13223,Ana,Lopez,58,Bogotá,2024-06-01 12:24:18.364591152,Premium,
13224,Carlos,Gomez,48,CDMX,2024-06-01 18:58:36.279069776,Premium,
13225,Ana,Torres,30,CDMX,2024-06-02 01:32:54.193548384,Premium,
13226,Carlos,Lopez,20,,2024-06-02 08:07:12.108027008,Basico,
13227,Luis,Gomez,76,CDMX,2024-06-02 14:41:30.022505632,Premium,
13228,Luis,Garcia,67,CDMX,2024-06-02 21:15:47.936984256,Basico,
13229,Mariana,Ramirez,69,MTY,2024-06-03 03:50:05.851462864,Basico,
13230,Mariana,Torres,51,,2024-06-03 10:24:23.765941488,Premium,
13231,Mateo,Torres,66,MTY,2024-06-03 16:58:41.680420112,Basico,
13232,Sofia,Torres,45,Bogotá,2024-06-03 23:32:59.594898736,Basico,
13233,Mateo,Ramirez,36,Medellín,2024-06-04 06:07:17.509377344,Basico,
13234,Carlos,Gomez,40,CDMX,2024-06-04 12:41:35.423855968,Basico,
13235,Mateo,Lopez,62,,2024-06-04 19:15:53.338334592,Basico,
13236,Ana,Gomez,49,Bogotá,2024-06-05 01:50:11.252813200,Basico,
13237,Carlos,Lopez,30,Bogotá,2024-06-05 08:24:29.167291824,Basico,
13238,Mariana,Torres,50,?,2024-06-05 14:58:47.081770448,Basico,
13239,Luis,Gomez,51,,2024-06-05 21:33:04.996249072,Basico,
13240,Mariana,Torres,50,Bogotá,2024-06-06 04:07:22.910727680,Basico,
13241,Sofia,Garcia,73,CDMX,2024-06-06 10:41:40.825206304,Premium,
13242,Carlos,Torres,22,Cali,2024-06-06 17:15:58.739684928,Basico,
13243,Carlos,Torres,73,Bogotá,2024-06-06 23:50:16.654163552,Premium,
13244,Ana,Lopez,20,,2024-06-07 06:24:34.568642160,Basico,
13245,Sofia,Garcia,78,,2024-06-07 12:58:52.483120784,Basico,"1,73292E+18"
13246,Luis,Torres,77,CDMX,2024-06-07 19:33:10.397599408,Basico,"1,71996E+18"
13247,Carlos,Torres,24,,2024-06-08 02:07:28.312078016,Basico,
13248,Carlos,Garcia,41,MTY,2024-06-08 08:41:46.226556640,Basico,
13249,Ana,Garcia,-999,Medellín,2024-06-08 15:16:04.141035264,Basico,
13250,Mateo,Gomez,39,CDMX,2024-06-08 21:50:22.055513888,Basico,
13251,Luis,Lopez,62,,2024-06-09 04:24:39.969992496,Basico,
13252,Mariana,Garcia,78,Medellín,2024-06-09 10:58:57.884471120,Basico,
13253,Sofia,Garcia,40,Medellín,2024-06-09 17:33:15.798949744,Premium,
13254,Carlos,Ramirez,47,,2024-06-10 00:07:33.713428368,Basico,
13255,Carlos,Garcia,77,Bogotá,2024-06-10 06:41:51.627906976,Premium,
13256,Mariana,Lopez,35,Bogotá,2024-06-10 13:16:09.542385600,Premium,
13257,Luis,Torres,49,?,2024-06-10 19:50:27.456864224,Basico,
13258,Mateo,Torres,73,Medellín,2024-06-11 02:24:45.371342848,Premium,
13259,Carlos,Torres,70,,2024-06-11 08:59:03.285821456,Premium,
13260,Luis,Torres,24,,2024-06-11 15:33:21.200300080,Basico,
13261,Mariana,Ramirez,50,MTY,2024-06-11 22:07:39.114778704,Premium,
13262,Ana,Garcia,22,Bogotá,2024-06-12 04:41:57.029257312,Premium,
13263,Mateo,Torres,66,GDL,2024-06-12 11:16:14.943735936,Basico,
13264,Sofia,Gomez,45,Medellín,2024-06-12 17:50:32.858214560,Basico,
13265,Carlos,Torres,78,MTY,2024-06-13 00:24:50.772693184,Premium,
13266,Luis,Garcia,25,Cali,2024-06-13 06:59:08.687171792,Premium,
13267,Ana,Torres,32,CDMX,2024-06-13 13:33:26.601650416,Basico,
13268,Sofia,Ramirez,69,CDMX,2024-06-13 20:07:44.516129040,Basico,
13269,Luis,Lopez,21,GDL,2024-06-14 02:42:02.430607664,Premium,
13270,Luis,Lopez,51,CDMX,2024-06-14 09:16:20.345086272,Basico,"1,72515E+18"
13271,Sofia,Garcia,22,Medellín,2024-06-14 15:50:38.259564896,Premium,
13272,Ana,Lopez,50,CDMX,2024-06-14 22:24:56.174043520,Basico,
13273,Mariana,Lopez,74,CDMX,2024-06-15 04:59:14.088522128,Basico,
13274,Ana,Gomez,22,CDMX,2024-06-15 11:33:32.003000752,Basico,
13275,Mateo,Garcia,55,Cali,2024-06-15 18:07:49.917479376,Basico,
13276,Carlos,Garcia,51,Cali,2024-06-16 00:42:07.831958000,Basico,
13277,Sofia,Lopez,75,CDMX,2024-06-16 07:16:25.746436608,Basico,
13278,Mariana,Lopez,43,Medellín,2024-06-16 13:50:43.660915232,Basico,
13279,Sofia,Lopez,18,Bogotá,2024-06-16 20:25:01.575393856,Basico,
13280,Sofia,Ramirez,21,GDL,2024-06-17 02:59:19.489872480,Premium,
13281,Ana,Torres,56,Medellín,2024-06-17 09:33:37.404351088,Basico,
13282,Carlos,Ramirez,71,CDMX,2024-06-17 16:07:55.318829712,Basico,
13283,Mateo,Garcia,43,Cali,2024-06-17 22:42:13.233308336,Basico,
13284,Luis,Gomez,50,CDMX,2024-06-18 05:16:31.147786944,Basico,"1,71945E+18"
13285,Luis,Torres,50,,2024-06-18 11:50:49.062265568,Premium,"1,72852E+18"
13286,Sofia,Gomez,25,CDMX,2024-06-18 18:25:06.976744192,Premium,
13287,Carlos,Garcia,37,Bogotá,2024-06-19 00:59:24.891222816,Basico,"1,72126E+18"
13288,Mariana,Garcia,33,,2024-06-19 07:33:42.805701424,Premium,
13289,Ana,Gomez,38,CDMX,2024-06-19 14:08:00.720180048,Basico,
13290,Carlos,Gomez,62,Bogotá,2024-06-19 20:42:18.634658672,Basico,
13291,Carlos,Gomez,72,MTY,2024-06-20 03:16:36.549137296,Basico,
13292,Ana,Garcia,73,Bogotá,2024-06-20 09:50:54.463615904,Premium,
13293,Sofia,Lopez,-999,GDL,2024-06-20 16:25:12.378094528,Basico,
13294,Carlos,Gomez,43,CDMX,2024-06-20 22:59:30.292573152,Premium,
13295,Luis,Torres,40,Medellín,2024-06-21 05:33:48.207051760,Basico,
13296,Ana,Garcia,35,Bogotá,2024-06-21 12:08:06.121530384,Basico,"1,71893E+18"
13297,Mariana,Ramirez,79,Medellín,2024-06-21 18:42:24.036009008,Premium,
13298,Mateo,Ramirez,48,GDL,2024-06-22 01:16:41.950487632,Basico,
13299,Sofia,Torres,69,MTY,2026-05-10 00:00:00.000000000,Premium,
13300,Ana,Lopez,59,Bogotá,2024-06-22 14:25:17.779444864,Premium,
13301,Mateo,Gomez,29,Bogotá,2024-06-22 20:59:35.693923488,Premium,
13302,Mateo,Garcia,18,MTY,2024-06-23 03:33:53.608402112,Basico,
13303,Mariana,Gomez,59,GDL,2024-06-23 10:08:11.522880720,Basico,
13304,Carlos,Garcia,26,GDL,2024-06-23 16:42:29.437359344,Premium,
13305,Mariana,Ramirez,20,CDMX,2024-06-23 23:16:47.351837968,Basico,
13306,Carlos,Gomez,77,MTY,2024-06-24 05:51:05.266316576,Basico,
13307,Carlos,Torres,68,GDL,2024-06-24 12:25:23.180795200,Basico,
13308,Ana,Lopez,43,Medellín,2024-06-24 18:59:41.095273824,Basico,
13309,Ana,Torres,26,Bogotá,2024-06-25 01:33:59.009752448,Basico,
13310,Sofia,Lopez,59,MTY,2024-06-25 08:08:16.924231056,Basico,
13311,Carlos,Gomez,68,MTY,2024-06-25 14:42:34.838709680,Basico,
13312,Mateo,Gomez,33,GDL,2024-06-25 21:16:52.753188304,Basico,
13313,Luis,Lopez,41,Bogotá,2024-06-26 03:51:10.667666928,Basico,"1,72705E+18"
13314,Sofia,Ramirez,67,,2024-06-26 10:25:28.582145536,Premium,
13315,Ana,Garcia,31,Medellín,2024-06-26 16:59:46.496624160,Premium,
13316,Mariana,Torres,78,Medellín,2024-06-26 23:34:04.411102784,Basico,
13317,Sofia,Torres,20,Cali,2024-06-27 06:08:22.325581392,Basico,
13318,Sofia,Torres,51,MTY,2024-06-27 12:42:40.240060016,Basico,
13319,Sofia,Gomez,50,CDMX,2024-06-27 19:16:58.154538640,Basico,
13320,Sofia,Torres,67,Medellín,2024-06-28 01:51:16.069017264,Premium,
13321,Luis,Garcia,41,GDL,2024-06-28 08:25:33.983495872,Premium,
13322,Mariana,Garcia,26,Bogotá,2024-06-28 14:59:51.897974496,Premium,
13323,Mariana,Lopez,30,Medellín,2024-06-28 21:34:09.812453120,Basico,
13324,Mariana,Gomez,19,Cali,2024-06-29 04:08:27.726931744,Basico,
13325,Carlos,Garcia,24,MTY,2024-06-29 10:42:45.641410352,Basico,
13326,Mateo,Ramirez,65,Bogotá,2024-06-29 17:17:03.555888976,Basico,
13327,Mariana,Gomez,-999,Medellín,2024-06-29 23:51:21.470367600,Basico,
13328,Sofia,Gomez,38,Cali,2024-06-30 06:25:39.384846208,Basico,"1,72947E+18"
13329,Sofia,Garcia,36,Cali,2024-06-30 12:59:57.299324832,Basico,
13330,Mariana,Ramirez,42,,2024-06-30 19:34:15.213803456,Basico,
13331,Mariana,Lopez,64,CDMX,2024-07-01 02:08:33.128282080,Basico,
13332,Sofia,Garcia,39,Bogotá,2024-07-01 08:42:51.042760688,Basico,"1,72912E+18"
13333,Carlos,Ramirez,28,GDL,2024-07-01 15:17:08.957239312,Premium,
13334,Ana,Gomez,50,CDMX,2024-07-01 21:51:26.871717936,Basico,"1,71988E+18"
13335,Ana,Ramirez,49,,2024-07-02 04:25:44.786196560,Basico,
13336,Mariana,Gomez,38,,2024-07-02 11:00:02.700675168,Basico,
13337,Luis,Garcia,56,GDL,2024-07-02 17:34:20.615153792,Premium,
13338,Mariana,Garcia,37,CDMX,2024-07-03 00:08:38.529632416,Basico,
13339,Mariana,Torres,25,GDL,2024-07-03 06:42:56.444111040,Premium,
13340,Ana,Torres,59,Cali,2024-07-03 13:17:14.358589648,Basico,
13341,Sofia,Torres,54,GDL,2024-07-03 19:51:32.273068272,Premium,
13342,Mariana,Garcia,26,CDMX,2024-07-04 02:25:50.187546896,Basico,
13343,Sofia,Lopez,42,CDMX,2024-07-04 09:00:08.102025504,Basico,
13344,Sofia,Garcia,42,Bogotá,2024-07-04 15:34:26.016504128,Basico,
13345,Luis,Ramirez,50,,2024-07-04 22:08:43.930982752,Basico,
13346,Sofia,Garcia,19,GDL,2024-07-05 04:43:01.845461376,Premium,
13347,Ana,Garcia,36,Bogotá,2024-07-05 11:17:19.759939984,Basico,"1,72722E+18"
13348,Carlos,Gomez,63,CDMX,2024-07-05 17:51:37.674418608,Basico,
13349,Carlos,Gomez,37,Bogotá,2024-07-06 00:25:55.588897232,Premium,
13350,Mateo,Gomez,59,Medellín,2024-07-06 07:00:13.503375856,Basico,
13351,Mariana,Garcia,58,GDL,2024-07-06 13:34:31.417854464,Premium,
13352,Ana,Lopez,59,GDL,2024-07-06 20:08:49.332333088,Basico,
13353,Sofia,Ramirez,46,Cali,2024-07-07 02:43:07.246811712,Premium,
13354,Carlos,Ramirez,23,CDMX,2024-07-07 09:17:25.161290320,Basico,
13355,Ana,Lopez,34,Medellín,2024-07-07 15:51:43.075768944,Basico,
13356,Carlos,Lopez,77,MTY,2024-07-07 22:26:00.990247568,Basico,
13357,Sofia,Ramirez,42,GDL,2024-07-08 05:00:18.904726192,Basico,
13358,Carlos,Torres,55,Medellín,2024-07-08 11:34:36.819204800,Basico,
13359,Mariana,Gomez,21,Cali,2024-07-08 18:08:54.733683424,Basico,
13360,Mariana,Gomez,47,Bogotá,2024-07-09 00:43:12.648162048,Premium,"1,72619E+18"
13361,Mateo,Ramirez,37,CDMX,2024-07-09 07:17:30.562640672,Premium,
13362,Mateo,Lopez,20,Bogotá,2024-07-09 13:51:48.477119280,Premium,
13363,Carlos,Torres,40,Bogotá,2024-07-09 20:26:06.391597904,Premium,
13364,Ana,Ramirez,68,Bogotá,2024-07-10 03:00:24.306076528,Premium,
13365,Mariana,Gomez,35,Medellín,2024-07-10 09:34:42.220555136,Premium,
13366,Ana,Garcia,43,CDMX,2024-07-10 16:09:00.135033760,Premium,
13367,Ana,Lopez,73,Bogotá,2024-07-10 22:43:18.049512384,Basico,
13368,Carlos,Garcia,53,Bogotá,2024-07-11 05:17:35.963991008,Premium,
13369,Ana,Ramirez,25,MTY,2024-07-11 11:51:53.878469616,Premium,"1,72973E+18"
13370,Mariana,Gomez,34,Medellín,2024-07-11 18:26:11.792948240,Premium,
13371,Sofia,Torres,48,GDL,2024-07-12 01:00:29.707426864,Basico,
13372,Mateo,Garcia,54,MTY,2024-07-12 07:34:47.621905488,Basico,
13373,Sofia,Torres,62,,2024-07-12 14:09:05.536384096,Premium,
13374,Ana,Gomez,74,MTY,2024-07-12 20:43:23.450862720,Premium,
13375,Sofia,Garcia,50,MTY,2024-07-13 03:17:41.365341344,Basico,
13376,Mariana,Torres,44,Bogotá,2024-07-13 09:51:59.279819952,Basico,
13377,Mariana,Torres,62,,2024-07-13 16:26:17.194298576,Basico,
13378,Ana,Garcia,21,,2024-07-13 23:00:35.108777200,Basico,
13379,Carlos,Gomez,39,Bogotá,2024-07-14 05:34:53.023255824,Basico,
13380,Sofia,Torres,43,CDMX,2024-07-14 12:09:10.937734432,Basico,
13381,Carlos,Ramirez,49,,2024-07-14 18:43:28.852213056,Premium,
13382,Carlos,Garcia,41,Bogotá,2024-07-15 01:17:46.766691680,Premium,
13383,Luis,Lopez,63,MTY,2024-07-15 07:52:04.681170304,Basico,
13384,Ana,Lopez,52,Cali,2024-07-15 14:26:22.595648912,Premium,"1,71806E+18"
13385,Mateo,Gomez,54,MTY,2024-07-15 21:00:40.510127536,Basico,
13386,Mariana,Ramirez,49,CDMX,2024-07-16 03:34:58.424606160,Basico,
13387,Mariana,Torres,24,Cali,2024-07-16 10:09:16.339084768,Basico,
13388,Ana,Lopez,50,Bogotá,2024-07-16 16:43:34.253563392,Premium,
13389,Mateo,Gomez,48,MTY,2024-07-16 23:17:52.168042016,Premium,
13390,Mariana,Ramirez,72,GDL,2024-07-17 05:52:10.082520640,Premium,
13391,Ana,Ramirez,78,Bogotá,2024-07-17 12:26:27.996999248,Basico,"1,72031E+18"
13392,Mariana,Gomez,29,GDL,2024-07-17 19:00:45.911477872,Basico,
13393,Carlos,Gomez,28,MTY,2024-07-18 01:35:03.825956496,Basico,
13394,Sofia,Torres,41,Medellín,2024-07-18 08:09:21.740435120,Premium,"1,72048E+18"
13395,Sofia,Gomez,25,,2024-07-18 14:43:39.654913728,Premium,
13396,Mariana,Torres,49,Bogotá,2024-07-18 21:17:57.569392352,Basico,
13397,Luis,Torres,74,Cali,2024-07-19 03:52:15.483870976,Basico,
13398,Mateo,Garcia,55,Cali,2024-07-19 10:26:33.398349584,Premium,
13399,Mateo,Ramirez,77,Medellín,2024-07-19 17:00:51.312828208,Premium,
13400,Mateo,Ramirez,39,GDL,2024-07-19 23:35:09.227306832,Basico,
13401,Carlos,Ramirez,51,?,2024-07-20 06:09:27.141785456,Premium,
13402,Mateo,Garcia,36,Bogotá,2024-07-20 12:43:45.056264064,Basico,
13403,Sofia,Torres,69,CDMX,2024-07-20 19:18:02.970742688,Basico,
13404,Carlos,Torres,37,GDL,2024-07-21 01:52:20.885221312,Basico,
13405,Ana,Gomez,73,Cali,2024-07-21 08:26:38.799699936,Basico,
13406,Mateo,Garcia,31,CDMX,2024-07-21 15:00:56.714178544,Basico,
13407,Mateo,Gomez,50,CDMX,2024-07-21 21:35:14.628657168,Basico,
13408,Ana,Garcia,27,Medellín,2024-07-22 04:09:32.543135792,Basico,
13409,Mateo,Gomez,33,,2024-07-22 10:43:50.457614416,Basico,
13410,Ana,Lopez,79,Medellín,2024-07-22 17:18:08.372093024,Basico,
13411,Carlos,Ramirez,21,GDL,2024-07-22 23:52:26.286571648,Basico,
13412,Sofia,Ramirez,44,CDMX,2024-07-23 06:26:44.201050272,Premium,
13413,Ana,Torres,45,Medellín,2024-07-23 13:01:02.115528880,Basico,
13414,Luis,Lopez,78,CDMX,2024-07-23 19:35:20.030007504,Basico,
13415,Ana,Ramirez,60,Medellín,2024-07-24 02:09:37.944486128,Premium,
13416,Mateo,Torres,33,GDL,2024-07-24 08:43:55.858964752,Basico,
13417,Carlos,Lopez,76,,2024-07-24 15:18:13.773443360,Basico,
13418,Mariana,Ramirez,69,Bogotá,2024-07-24 21:52:31.687921984,Basico,
13419,Carlos,Gomez,50,GDL,2024-07-25 04:26:49.602400608,Premium,
13420,Mariana,Garcia,65,?,2024-07-25 11:01:07.516879232,Premium,
13421,Ana,Lopez,36,GDL,2024-07-25 17:35:25.431357840,Basico,
13422,Sofia,Torres,38,MTY,2024-07-26 00:09:43.345836464,Premium,"1,71755E+18"
13423,Luis,Lopez,39,Cali,2024-07-26 06:44:01.260315088,Basico,
13424,Carlos,Torres,26,MTY,2024-07-26 13:18:19.174793696,Premium,
13425,Mateo,Lopez,26,Bogotá,2024-07-26 19:52:37.089272320,Basico,
13426,Mariana,Torres,26,MTY,2024-07-27 02:26:55.003750944,Premium,
13427,Mateo,Ramirez,44,CDMX,2024-07-27 09:01:12.918229568,Basico,
13428,Sofia,Gomez,34,CDMX,2024-07-27 15:35:30.832708176,Basico,
13429,Mariana,Ramirez,61,Medellín,2024-07-27 22:09:48.747186800,Premium,
13430,Carlos,Gomez,74,Medellín,2024-07-28 04:44:06.661665424,Premium,
13431,Ana,Ramirez,62,GDL,2024-07-28 11:18:24.576144048,Basico,
13432,Mateo,Ramirez,25,GDL,2024-07-28 17:52:42.490622656,Basico,
13433,Sofia,Lopez,33,,2024-07-29 00:27:00.405101280,Basico,
13434,Carlos,Garcia,35,,2024-07-29 07:01:18.319579904,Basico,
13435,Carlos,Torres,78,Bogotá,2024-07-29 13:35:36.234058512,Basico,
13436,Carlos,Torres,76,Cali,2024-07-29 20:09:54.148537136,Basico,"1,72575E+18"
13437,Carlos,Torres,50,Medellín,2024-07-30 02:44:12.063015760,Basico,
13438,Mariana,Gomez,18,GDL,2024-07-30 09:18:29.977494384,Basico,
13439,Carlos,Torres,29,CDMX,2024-07-30 15:52:47.891972992,Basico,
13440,Mateo,Torres,23,CDMX,2024-07-30 22:27:05.806451616,Basico,
13441,Sofia,Lopez,58,Cali,2024-07-31 05:01:23.720930240,Basico,
13442,Mariana,Ramirez,72,Medellín,2024-07-31 11:35:41.635408864,Premium,"1,71901E+18"
13443,Carlos,Torres,22,Medellín,2024-07-31 18:09:59.549887472,Basico,
13444,Luis,Garcia,76,CDMX,2024-08-01 00:44:17.464366096,Basico,
13445,Luis,Torres,33,Medellín,2024-08-01 07:18:35.378844720,Basico,"1,72472E+18"
13446,Sofia,Gomez,35,Cali,2024-08-01 13:52:53.293323328,Basico,
13447,Ana,Gomez,66,?,2024-08-01 20:27:11.207801952,Premium,
13448,Ana,Gomez,35,CDMX,2024-08-02 03:01:29.122280576,Basico,
13449,Mariana,Torres,18,Medellín,2024-08-02 09:35:47.036759200,Basico,
13450,Mariana,Lopez,36,CDMX,2024-08-02 16:10:04.951237808,Premium,"1,7261E+18"
13451,Mariana,Garcia,71,Medellín,2024-08-02 22:44:22.865716432,Premium,
13452,Ana,Torres,78,Medellín,2024-08-03 05:18:40.780195056,Basico,
13453,Luis,Lopez,25,CDMX,2024-08-03 11:52:58.694673680,Basico,
13454,Ana,Lopez,20,Cali,2024-08-03 18:27:16.609152288,Basico,
13455,Mateo,Torres,75,CDMX,2024-08-04 01:01:34.523630912,Basico,
13456,Carlos,Torres,42,Cali,2024-08-04 07:35:52.438109536,Basico,"1,7242E+18"
13457,Mariana,Lopez,75,GDL,2024-08-04 14:10:10.352588144,Basico,
13458,Luis,Lopez,22,Medellín,2024-08-04 20:44:28.267066768,Basico,
13459,Sofia,Lopez,72,,2024-08-05 03:18:46.181545392,Premium,
13460,Sofia,Torres,57,MTY,2024-08-05 09:53:04.096024016,Basico,
13461,Carlos,Lopez,36,Bogotá,2024-08-05 16:27:22.010502624,Basico,
13462,Luis,Gomez,35,Bogotá,2024-08-05 23:01:39.924981248,Premium,
13463,Ana,Torres,67,CDMX,2024-08-06 05:35:57.839459872,Basico,
13464,Ana,Gomez,70,Bogotá,2024-08-06 12:10:15.753938496,Basico,
13465,Mateo,Ramirez,48,Medellín,2024-08-06 18:44:33.668417104,Basico,
13466,Mateo,Torres,50,,2024-08-07 01:18:51.582895728,Basico,
13467,Ana,Ramirez,64,?,2024-08-07 07:53:09.497374352,Basico,"1,72282E+18"
13468,Sofia,Lopez,35,Bogotá,2024-08-07 14:27:27.411852960,Basico,
13469,Mariana,Lopez,78,Medellín,2024-08-07 21:01:45.326331584,Basico,
13470,Sofia,Garcia,74,Cali,2024-08-08 03:36:03.240810208,Basico,
13471,Mateo,Lopez,56,Bogotá,2024-08-08 10:10:21.155288832,Premium,
13472,Carlos,Ramirez,33,CDMX,2024-08-08 16:44:39.069767440,Basico,
13473,Ana,Lopez,-999,Bogotá,2024-08-08 23:18:56.984246064,Basico,
13474,Mateo,Torres,33,Cali,2024-08-09 05:53:14.898724688,Premium,
13475,Mateo,Lopez,64,Bogotá,2024-08-09 12:27:32.813203312,Basico,
13476,Mariana,Garcia,55,Medellín,2024-08-09 19:01:50.727681920,Basico,
13477,Ana,Lopez,58,GDL,2024-08-10 01:36:08.642160544,Basico,
13478,Mariana,Ramirez,24,,2024-08-10 08:10:26.556639168,Premium,
13479,Ana,Ramirez,31,Bogotá,2024-08-10 14:44:44.471117792,Basico,
13480,Mariana,Lopez,60,Medellín,2024-08-10 21:19:02.385596400,Premium,
13481,Sofia,Ramirez,70,CDMX,2024-08-11 03:53:20.300075024,Premium,
13482,Carlos,Ramirez,-999,CDMX,2024-08-11 10:27:38.214553648,Basico,
13483,Carlos,Garcia,65,Cali,2024-08-11 17:01:56.129032256,Basico,
13484,Ana,Torres,42,,2024-08-11 23:36:14.043510880,Basico,
13485,Luis,Garcia,49,MTY,2024-08-12 06:10:31.957989504,Basico,
13486,Mateo,Gomez,55,CDMX,2024-08-12 12:44:49.872468128,Basico,"1,73457E+18"
13487,Mateo,Garcia,39,MTY,2024-08-12 19:19:07.786946736,Basico,
13488,Ana,Lopez,76,CDMX,2024-08-13 01:53:25.701425360,Premium,
13489,Mariana,Torres,33,GDL,2024-08-13 08:27:43.615903984,Basico,
13490,Luis,Lopez,69,Cali,2024-08-13 15:02:01.530382608,Premium,"1,73448E+18"
13491,Sofia,Gomez,46,,2024-08-13 21:36:19.444861216,Premium,
13492,Mariana,Torres,33,CDMX,2024-08-14 04:10:37.359339840,Basico,
13493,Mariana,Ramirez,29,Bogotá,2024-08-14 10:44:55.273818464,Premium,"1,71815E+18"
13494,Ana,Garcia,34,GDL,2024-08-14 17:19:13.188297072,Basico,
13495,Ana,Lopez,54,CDMX,2024-08-14 23:53:31.102775696,Premium,
13496,Mateo,Gomez,44,GDL,2024-08-15 06:27:49.017254320,Basico,
13497,Ana,Ramirez,42,Bogotá,2024-08-15 13:02:06.931732944,Basico,
13498,Ana,Garcia,30,CDMX,2024-08-15 19:36:24.846211552,Premium,
13499,Ana,Ramirez,25,Bogotá,2024-08-16 02:10:42.760690176,Basico,
13500,Mateo,Garcia,73,CDMX,2024-08-16 08:45:00.675168800,Premium,
13501,Sofia,Torres,22,GDL,2024-08-16 15:19:18.589647424,Basico,
13502,Sofia,Ramirez,29,GDL,2024-08-16 21:53:36.504126032,Basico,
13503,Ana,Ramirez,58,,2024-08-17 04:27:54.418604656,Basico,
13504,Mateo,Ramirez,20,Medellín,2024-08-17 11:02:12.333083280,Premium,
13505,Sofia,Torres,52,?,2024-08-17 17:36:30.247561888,Basico,
13506,Mariana,Gomez,50,MTY,2024-08-18 00:10:48.162040512,Premium,
13507,Sofia,Garcia,74,MTY,2024-08-18 06:45:06.076519136,Premium,
13508,Sofia,Ramirez,39,MTY,2024-08-18 13:19:23.990997760,Premium,
13509,Mateo,Torres,67,CDMX,2024-08-18 19:53:41.905476368,Premium,"1,7312E+18"
13510,Mariana,Gomez,73,Medellín,2024-08-19 02:27:59.819954992,Basico,
13511,Mateo,Garcia,61,MTY,2024-08-19 09:02:17.734433616,Premium,"1,73094E+18"
13512,Ana,Torres,26,MTY,2024-08-19 15:36:35.648912240,Premium,
13513,Carlos,Garcia,58,Bogotá,2024-08-19 22:10:53.563390848,Premium,
13514,Sofia,Ramirez,35,Bogotá,2024-08-20 04:45:11.477869472,Basico,
13515,Carlos,Gomez,67,,2024-08-20 11:19:29.392348096,Basico,
13516,Mateo,Torres,46,MTY,2024-08-20 17:53:47.306826704,Basico,
13517,Mateo,Gomez,56,Medellín,2024-08-21 00:28:05.221305328,Basico,
13518,Mateo,Ramirez,44,MTY,2024-08-21 07:02:23.135783952,Basico,
13519,Carlos,Gomez,53,,2024-08-21 13:36:41.050262576,Basico,
13520,Mateo,Gomez,62,Bogotá,2024-08-21 20:10:58.964741184,Basico,
13521,Ana,Lopez,34,Medellín,2024-08-22 02:45:16.879219808,Basico,
13522,Mateo,Gomez,73,CDMX,2024-08-22 09:19:34.793698432,Basico,"1,73284E+18"
13523,Luis,Garcia,51,Medellín,2024-08-22 15:53:52.708177056,Basico,"1,7318E+18"
13524,Carlos,Torres,63,GDL,2024-08-22 22:28:10.622655664,Premium,
13525,Luis,Lopez,20,Bogotá,2024-08-23 05:02:28.537134288,Basico,
13526,Mateo,Torres,22,,2024-08-23 11:36:46.451612912,Basico,
13527,Ana,Torres,31,,2024-08-23 18:11:04.366091520,Basico,
13528,Sofia,Ramirez,20,Bogotá,2024-08-24 00:45:22.280570144,Basico,
13529,Mariana,Ramirez,40,Cali,2024-08-24 07:19:40.195048768,Premium,
13530,Mariana,Lopez,56,CDMX,2024-08-24 13:53:58.109527392,Premium,
13531,Mateo,Ramirez,47,Cali,2024-08-24 20:28:16.024006000,Basico,
13532,Ana,Ramirez,67,Medellín,2024-08-25 03:02:33.938484624,Basico,
13533,Carlos,Ramirez,62,Bogotá,2024-08-25 09:36:51.852963248,Premium,
13534,Luis,Torres,78,,2024-08-25 16:11:09.767441872,Basico,
13535,Luis,Lopez,40,Cali,2024-08-25 22:45:27.681920480,Basico,
13536,Luis,Torres,44,GDL,2024-08-26 05:19:45.596399104,Basico,
13537,Carlos,Garcia,71,Cali,2024-08-26 11:54:03.510877728,Basico,
13538,Mariana,Torres,27,CDMX,2024-08-26 18:28:21.425356336,Basico,"1,7223E+18"
13539,Ana,Garcia,42,Cali,2024-08-27 01:02:39.339834960,Basico,"1,72256E+18"
13540,Carlos,Gomez,30,Medellín,2024-08-27 07:36:57.254313584,Basico,
13541,Luis,Gomez,33,CDMX,2024-08-27 14:11:15.168792208,Basico,"1,73543E+18"
13542,Mateo,Garcia,58,Medellín,2024-08-27 20:45:33.083270816,Basico,
13543,Sofia,Garcia,51,Bogotá,2024-08-28 03:19:50.997749440,Basico,
13544,Carlos,Torres,72,Bogotá,2024-08-28 09:54:08.912228064,Basico,
13545,Carlos,Garcia,54,GDL,2024-08-28 16:28:26.826706688,Basico,
13546,Ana,Lopez,78,GDL,2024-08-28 23:02:44.741185296,Basico,
13547,Ana,Gomez,39,Cali,2024-08-29 05:37:02.655663920,Premium,
